Laetorius	Laetorius, -ii (m.); of or belonging to Laetorius, Laetorius, -a, -um
Laetus	Laetus, -i (m.)
Laevi	Laevi, -orum (m.)
Laevina	Laevina, -ae (f.)
Laevinius	Laevinius, -ii (m.)
Laevinus	Laevinus, -i (m.)
Laevius	Laevius, -ii (m.); of or relating to Laevius, Laevianus, -a, -um
Laevus	Laevus, -i (m.)
Lagos	Lagos, -i (f.)
Lagöus	Lagöus, -i (m.)
Lagus	Lagus, -i (m.); of or relating to Lagus (or the Lagidae), Lageus, ,a, -um; son or descendant of Lagus, Lagides, -ae (m.)
Laïs	Laïs, -idis (f.)
Laïus	Laïus, -ii (m.); son of Laïus, Laïades, -ae (m.)
Lalage	Lalage, -es (f.)
Lamia	Lamia, -ae (m.); of or relating to Lamia, Lamianus, -a, -um. — 2. (f.) a city
Lampadius	Lampadius, -ii (m.)
Lampetie	Lampetie, -es (f.)
Lamponia	Lamponia, -ae (f.)
Lampridia	Lampridia, -ae (f.)
Lampridius	Lampridius, -ii (m.)
Lamprus	Lamprus, -i (m.)
Lampsacus	Lampsacus, -i (f.). and Lampsacum, -i (n.); of or belonging to Lampsacus, Lampsacene, Lampsacenus, -a, -um, and Lampsacius, -a, -um
Lampsus	Lampsus, -i (f.)
Lampus	Lampus, -i (m.)
Lamus	Lamus, -i (m.)
Lanassa	Lanassa, -ae (f.)
Lancia	Lancia, -ae (f.); of or belonging to Lancia, Lancian, Lanciensis, -e
Langobardi	v. Lombardy
Lanuvium	Lanuvium, -ii (n.); of or belonging to Lanuvium, Lanuvian, Lanuvinus, -a, -um
Laocoon	Laocoön, -ontis (m.)
Laodamia	Laodamia, -ae (f.)
Laodice	Laodice, -es (f.)
Laodicea	Laodicea, -ae (f.); of or belonging to Laodicea, Laodicensia, -e; the inhabitants of Laodicea, Laodiceni, -orum (m.)
Laomache	Laomache, -es (f.)
Laomedon	Laomedon, -ontis (m.); of or belonging to Laomedon, Laomedonteus, -a, -um, and Laomedontius, -a, -um; son of Laomedon, Laomedontiades, -ae (m.)
Lapathus	Lapathus, -untis (f.)
Lapitha	Lapitha, -ae (f.)
Lapithae	Lapithae, -arum (m.); of or relating to the Lapithae, Lapithaeus or -theius, -a, -um
Lapurdum	Lapurdum, -i (n.); of or belonging to Lapurdum, Lapurdensis, -e
Lara	Lara, -ae (f.)
Larentia	Larentia, -ae (f.); of or relating to Larentia, Larentalis, -e
Lares	Lares, -ium (m.); of or relating to the Lares, Laralis, -e
Largius	Largius, -ii (m.)
Largus	Largus, -i (m.); of or relating to Largus, Largianus, -a, -um
Larinum	Larinum, -i (n.); of or belonging to Larinum, Larinas, -atis (adj.). and Larinus, -a, -um
Larissa	Larissa, -ae (f.); of or belonging to Larissa, Larissaeus, -a, -um; the inhabitants of Larissa, Larissenses, -ium (m.)
Larissus	Larissus, -i (m.)
Larius, Lake Larius	Larius, -ii (m.) Lacus; of or belonging to (the Lake) Larius, Larius, -a, -um
Laronia	Laronia, -ae (f.)
Laronius	Laronius, -ii (m.)
Lartidius	Lartidius, -ii (m.)
Lartius	Lartius, -ii (m.)
Lasaea	Lasaea, -ae (f.)
Lasia	Lasia, -ae (f.)
Lateranus	Lateranus, -i (m.); Lateran, Lateranus, -a, -um
Latinius	Latinius, -ii (m.)
Latins	v. Latium
Latinus	Latinus, -i (m.)
Latium	Latium, -ii (n.); of or belonging to Latium, Latin, Latinus, -a, -um; Latius, -a, -um; and late Latiniensis, -e; born in Latium, Latinigena, -ae (m.); the Latins, Latini, -orum (m.)
Latmus	Latmus, -i (m.); of or belonging to Latmus, Latmian, Latmius, -a, -um
Latona	Latona, -ae (f.); Lato, -us (f.); of or relating to Latona, Latoius, -a, -um, and Latonius, -a, -um; son of Latona, Latoides, -ae (m.). and Latonigena, -ae (m.); daughter of Latona, Latois, -idis; Latonia, -ae; and Latonigena, -ae (f.)
Latreus	Latreus, -eos and -ei (m.)
Latris	Latris, -is (f.)
Latro	Latro, -onis (m.); of or relating to Latro, Latronianus, -a, -um
Laud	Laud, indeclinable, (m.)
Laura	Laura, -ae (f.)
Laurence	Laurens, -entis, and Laurentius, -ii (m.)
Laurentius	Laurentius, -ii (m.)
Laurentum	Laurentum, -i (n.); of or belonging to Laurentum, Laurentian, Laurens, -entis (adj.); Laurentinus, -a, -um; and Laurentius, -a, -um
Laureolus	Laureolus, -i (m.)
Lauro	Lauro, -onis (f.); of or belonging to Lauro, Lauronensis, -e
Laurus	Laurus, -i (m.)
Laus	Laus, -dis (f.). Pompeia; of or relating to Laus, Laudensis, -e
Laus	Laüs, -i (m.). v. Policastro
Lausanne	Lausanna, -ae (f.); Lausonium, -ii (n.)
Lausus	Lausus, -i (m.)
Laverna	Laverna, -ae (f.); of or relating to Laverna, Lavernalis, e
Lavernium	Lavernium, -ii (n.)
Lavinia	Lavinia, -ae (f.)
Lavinium	Lavinium, -ii (n.), and Lavinum, -i (n.); of or belonging to Lavinium, Lavinian, Lavinius, -a, -um, and Lavinus, a, -um; the inhabitants of Lavinium,
Lavinienses	-ium (m.)
Lavoro (Terra di)	Campania, -ae (f.)
Lawrence	v. Laurence
Lazarus	Lazarus, -i (m.)
Leah	Lea, -ae (f.)
Leaena	Leaena, -ae (f.)
Leander	Leander and Leandrus, -i (m.); of or relating to Leander, Leandrius, -a, -um, and Leandricus, -a, -um
Learchus	Learchus, -i (m.); of or relating to Learchus, Learcheus, -a, -um
Lebade	Lebade, -es (f.)
Lebadea	Lebedea or dia, -ae (f.)
Lebbeus	Lebbeus, -i (m.)
Lebedus	Lebedus, -i (f.)
Lebinthus	Lebinthus, -i (f.)
Lecca	v. Laeca
Lech	Lichus, -i (m.)
Lecheum	Lechaeum, -i (n.), and Lecheae, -arum (f.); of or belonging to Lecheum, Lechean, Lechaeus, -a, -um
Lectius	Lectius, -ii (m.)
Lectum	Lectum, -i (n.)
Leda	Leda, -ae, and Lede, -es (f.); of or relating to Leda, Ledaeus, -a, -um, and Ledeius, -a, -um
Ledas	Ledas, -ae (m.)
Ledus	Ledus, -i (m.)
Leeds	Ledesia, -ae (f.)
Leghorn	Liburnicus Portus
Leicester	Legecestria, -ae (f.)
Leipsic	Lipsia, -ae (f.)
Leith	Letha, -ae (f.)
Leleges	Leleges, -um (m.); of or relating to the Leleges, Lelegeius, -a, -um, pecul. feminine, Lelegeis, -idis
Lelex	Lelex, -egis (m.)
Leman, Lake Leman	v. Geneva
Lemgo	Lemgovia, -ae (f.)
Lemnos	Lemnos, -i (f.); of or belonging to Lemnos, Lemnian, Lemnius, -a, -um, and Lemniacus, -a, -um; pecul. feminine, Lemnias, -adis; an inhabitant of Lemnos, Lemnicola, -ae (m.)
Lemovices	Lemovices, -um (m.); of or belonging to the Lemovices, Lemovicensis, -e
Lemovicum	Lemovicum, -i (n.)
Lemovii	Lemovii, -orum (m.)
Lenas	v. Laenas
Lenius	Lenius, -ii (m.)
Lentidius	Lentidius, -ii (m.)
Lentinus	Lentinus, -i (m.)
Lento	Lento, -onis (m.)
Lentulus	Lentulus, -i (m.)
Leo	Leo, -onis (m.)
Leon	Leon, -ontis (m.)
Leonard	Leonardus, -i (m.)
Leonidas	Leonidas, -ae (m.)
Leonides	Leonides, -ae (m.)
Leonnatus	Leonnatus, -i (m.)
Leonorius	Leonorius, -ii (m.)
Leontini	Leontini, -orum (m.); of or belonging to Leontini, Leontinus, -a, -um
Leontium	Leontium, -ii (f.)
Leontius	Leontius, -ii (m.)
Leontopolis	Leontopolis, -is (f.); of or belonging to Leontopolis, Leontopolites, -ae (m.)
Leopold	Leopoldus, -i (m.)
Leotychides	Leotychides, -ae (m.)
Lepanto	Naupactus, -i (f.); Gulf of Lepanto, Sinus Corinthiacus
Lepidus	Lepidus, -i (m.); of or belonging to Lepidus, Lepidanus, -a, -um, and Lepidianus, -a, -um
Lepinus	Lepinus, -i (m.)
Lepontii	Lepontii, -orum (m.); of or belonging to the Lepontii, Leponticus, -a, -um
Lepreon	Lepreon, -i (n.)
Lepria	Lepria, -ae (f.)
Leprion	Leprion, -ii (n.)
Lepta	Lepta, -ae (m.)
Leptinei	Leptines, -is (m.)
Leptis	Leptis, -is (f.); of or belonging to Leptis, Lepticus, -a, -um, and Lepticanus, -a, -um; the inhabitants of Leptis, Leptitani, -orum (m.)
Lerida	Llerda, -ae (f.). q.v
Lerina	Lerina, -ae (f.)
Lerna	Lerna, -ae, and Lerne, -es (f.); of or belonging to Lerna, Lernaeus, -a, -um
Lero	Lero, -onis (f.)
Leros	Leros, -i (f.)
Lesbia	Lesbia, -ae (f.)
Lesbos	Lesbos and Lesbus, -i (f.); of or belonging to Lesbos, Lesbian, Lesbius, -a, -um; Lesbous, -a, -um; and Lesbiacus, -a, -um; pecul. feminine, Lesbias, -adis, and Lesbis, -idis
Lessina	Eleusis, -inis (f.). q.v
Lethe	Lethe, -es (f.); of or relating to the Lethe, Lethean, Lethaeus, -a, -um
Lethon	Lethon, -onis (m.)
Letitia, Lettice	Laetitia,-ae (f.)
Letus	Letus, -i (m.)
Leuca	Leuca, -ae (f.)
Leucadia	Leucadia, -ae (f.), and Leucas, -adis (f.); of or belonging to Leucadia, Leucadius, -a, -um; pecul. masculine, Leucates, -ae
Leucae	Leucae, -arum (f.)
Leucates, Cape Leucates	Leucates, -ae (m.)
Leuce	Leuce, -es (f.)
Leuci	Leuci, -orum (m.); the country of the Leuci, Leucia, -ae (f.)
Leucippe	Leucippe, -es (f.)
Leucippus	Leucippus, -i (m.); daughter of Leucippus, Leucippis, -idis (f.)
Leucon	Leucoo, -onis (m.)
Leuconöe	Leuconoe, -es (f.)
Leucopetra	Leucopetra, -ae (f.)
Leucophryrna	Leucophryna, -ae (f.)
Leucopolis	Leucopolis, -is (f.)
Leucosia	Leucosia, -ae (f.)
Leucosyri	Leucosyri, -orum (m.)
Leucothea	Leucothea, -ae (f.)
Leucothöe	Lencothöe, -es (f.)
Leuctra	Leuctra, -orum (n.); of or belonging to Leuctra, Leuctricus, -a, -um
Levaci	Levaci, -orum (m.)
Levadia	Lebadea, -ae (f.)
Levana	Levana, -ae (f.)
Levant	Oriens, -entis (m.)
Levi	Levi, indeclinable, (m.), but acc. Levim
Leviathan	Leviathan, indeclinable, (m.)
Leviticus	Leviticus, -i (m.)
Levsina	v. Lessina
Lewes	Lesua, -ae (f.)
Lewis	Ludovicus, -i (m.)
Lexovii	Lexovii, -orum (m.)
Leyden	Lugdunum, -i (n.), Batavorum
Libanus, Mount Libanus	Libanus, -i (m.); of or belonging to Libanus, Libanus, -a, -um; pecul. feminine, Libanitis, -idis
Liber	Liber, -eri (m.)
Libera	Libera, -ae (f.)
Libethra	Libethra, -ae (f.), and Libethrus, -i (m.); of or belonging to Libethra, Libethris, -idis (feminine, adj.). usual in plural, of Muses
Libethrum	Libethrum, -i (n.)
Libo	Libo, -onis (m.)
Liburnia	Liburnia, -ae (f.); of or belonging to Liburnia, Libumicus, -a, -um, and Liburnus, -a, -um; the Liburnians, Liburni, -orum (m.)
Libya	Libya, -ae (f.); of or belonging to Libya, Libyan, Libycus, -a, -um; Libyatinus, -a, -um; pecul. masculine, Libys, -yos, and Liba, -ibis , feminine, Libyssa, -ae, and Libystis, -idis; the Libyans, Libyes, -um, and Libyi, -orum (m.)
Licentius	Licentius, -ii (m.)
Licenza	Digentia, -ae (m.)
Licerius	Licerius, -ii (m.)
Lichades (islands)	Licbades, -um (f.)
Lichas	Licbas, -ae (m.)
Licinia	Licinia, -ae (f.)
Licinianus	Licinianus, -i (m.)
Licinius	Licinius, -ii (m.); of or relating to Licinius, Licinius, -a, -um, and Licinianus, -a, -um
Licinus	Licinus, -i (m.)
Licymnia	Licymnia, -ae (f.); of or relating to Licymnia, Licymnius, -a, -um
Liddesdale	Lidalia, -ae (f.)
Liege	Leodicum or Leodium, -ii (n.); of Liege, Leodicensis, -e
Liffey	Avenlifnius, -ii (m.)
Ligarius	Ligarius, -ii (m.); of or relating to Ligarius, Ligarianus, -a, -um
Ligdus	Ligdus, -i (m.)
Ligea	Ligea, -ae (f.)
Liger	Liger, -eris (m.); of or relating to the Liger, Ligericus, -a, -um
Lignitz	Lignitia, -ae (f.)
Ligny	Ligneum, -ei (n.)
Ligur	Ligur, -uris (m.)
Liguria	Liguria, -ae (f.); of Liguria, Ligurian, Ligur, -uris (adj.); Ligusticus, -a, -um; and Ligurinus, -a, -um; pecul. feminine, Ligustis, -idis; the Ligurians, Ligures, -um (m.)
Ligurius	Ligurius, -ii (m.)
Ligustinus	Ligustinus, -i (m.)
Lilybaeum	Lilybaeum, -i (n.); of or belonging to Lilybaeum, Lilybaeus, -a, -um; Lilybeius, -a, -um; and Lilybaetanus, -a, -um
Lima	Lima, -ae (f.)
Limburg	Limburgum, -i (n.); of Limburg, Limburgensis, -e
Limera	Limera, -ae (f.)
Limerick	Limericum, -i (n.); of or belonging to Limerick, Limericensis, -e
Limia	Limia, -ae (f.); of or belonging to Limia, Limicus, -a, -um
Limnaea	Limnaea, -ae (f.)
Limoges	Augustoritum, -i (n.)
Limonum	Limonum, -i (n.)
Limyra	Limyra, -ae, and Limyre, -es (f.). and Limyra, -orum (n.)
Lincoln	Lindum, -i (n.); Lincolnia, -ae (f.); of or belonging to Lincoln, Lincolniensis, -e
Lindau	Lindovia, -ae (f.)
Lindus	Lindus, -i (f.); of or belonging to Lindus, Lindius, -a, -um
Lingen	Linga, -ae (f.)
Lingones	Lingones, -um (m.); of or relating to the Lingones, Lingonicns, -a, -um, and Lingoneosis, -e
Linus	Linus, -i (m.)
Lionel	Leonellus, -i (m.)
Lipara	Lipari, Lipara, -ae, and Lipare, -es (f.); of or relating to Lipara, Liparean, Liparaeus, -a, -um; Liparensis, -e; and Liparitanus, -a, -um; the Lipari Islands, Aeoliae Insulae
Liparus	Liparus, -i (m.)
Lippe	Lupia, -ae (m.)
Lirinus	Lirinus, -i (f.); of or belonging to Lirinus, Lirinensis, -e
Liriope	Liriope, -es (f.)
Liris	Liris, -is (m.); the dwellers on the Liris, Lirinates, -um or -ium (m.)
Lisbon	Olisipo, -onis (f.); of or belonging to Lisbon, Olisiponensis, -e
Lisieux	Lexovium, -ii (n.)
Lisinae	Lisinae, -arum (f.)
Lissum	Lissum, -i (n.)
Litana	Litana, -ae, (f.)
Liternum	Liternum, -i (n.); of or belonging to Liternum, Liternus, -a, -um, and Literninus, -a, -um
Liternus	Liternus, -i (m.)
Litubium	Litubium, -ii (n.)
Livadia	Boeotia, -ae (f.); Hellas, -adis (f.); Lake of Livadia, Copais Lacus, q.v
Livia	Livia, -ae (f.)
Livianus	Livianus, -i (m.)
Livias	Livias, -adis (f.)
Livilla	Livilla, -ae (f.)
Livineius	Livineius, -ii (m.)
Livius	Livius, -ii (m.); of or belonging to Livius, Livius, -a, -um. and Livianus, -a, -um
Livonia	Livonia, -ae (f.)
Livy	Livius, -ii (m.). q.v
Locri	Locri, -orum (m.); of or relating to the Locri, Locrensis, -e; the country of the Locri, Locris, -idis (f.). – 2, Locri, -orum (m.), a city; of Locri, Locrensis, -e
Locris	v. foregoing
Locutius	Locutius, -ii (m.)
Lodi	Laus, -audis (f.). Pompeia
Loire	Liger, -eris (m.), q. v
Lois	Lois, -idis (f.)
Lollia	Lollia, -ae (f.)
Lollianus	Lollianus, -i (m.)
Lollius	Lollius, -ii (m.); of or relating to Lollius, Lollianus, -a, -um
Lombardy	Langobardia, -ae (f.); the Lombards, Langobardi, -orum (m.); Lombard, Langobardus, -a, -um
London	Londinium, -ii (n.); of or belonging to London, Londiniensis, -e; New London, Novum Londinium
Londonderry	Robertum, -i (n.)
Long Island	Macris, -idis (f.) sc. insula
Longarenus	Longarenus, -i (m.)
Longford	Longofordia, -ae (f.)
Longinus	Longinus, -i (m.)
Longula	Longula, -ae (f.); of or belonging to Longula, Longulanus, -a, -um
Longuntica	Longuntica, -ae (f.)
Longus	Longus, -i (m.)
Loracina	Loracina, -ae (m.)
Lorch	Lanriacum, -i (n.).
Lorium	Lorium, -ii (n.), and Lorii, -orum (m.)
Loryma	Loryma, -orum (n.)
Lot	Lot or Loth, indeclinable, (m.)
Lothian	Laudania, -ae (f.)
Lotophagi	Lotophagi, -orum and -on (m.); the land of the Lotophagi, Lotophagitis, -idis (f.)
Louis	Ludovicus, -i (m.)
Louisa	Ludovica, -ae (f.)
Low Countries	Gallia Belgica (f.)
Lua	Lua, -ae (f.)
Lubeck	Lubecum, -i (n.)
Luca	Luca, -ae (f.); of or belonging to Luca, Lucensis, -e; the inhabitants of Luca, Lucenses, -ium (m.)
Lucagns	Lucagus, -i (m.)
Lucan	Lucanus, -i (m.)
Lucania	Lucania, -ae (f.); of or belonging to Lucania, Lucanian, Lucanus, -a, -um, and late Lucanicus, -a, -um
Lucas	v. Luke
Lucca	Luca, -ae (f.). q.v
Lucceia	Lucceia, -ae (f.)
Lucceius	Lucceiua, -ii (m.)
Luceium	Laceium, -ii (n.)
Lucentum	Lucentum, -i (n.); of or belonging to Lucentum, Lucentius, -a, -um
Luceria	Luceria, -ae (f.); of or belonging to Luceria, Lucerinus, -a, -um
Lucerne	Luceria, -ae, and Lucerna, -ae (f.); of Lucerne, Lncernensis, -e; Canton of Lucerne, Pagus Lucernensis
Lucetius	Lacetius, -ii (m.)
Lucia	Lucia, -ae (f.)
Lucilianus	Lncilianus, -i (m.)
Lucilius	Lucilius, -ii (m.); of or relating to Lucilius, Lucilianus, -a, -um
Lucilla	Lucilla, -ae (f.)
Lucilius	Lucilius, -i (m.)
Lucina	Lucina, -ae (f.)
Luciola	Luciola, -ae (f.)
Luciolus	Luciolus, -i (m.)
Lucius	Lucius, -ii (m.)
Lucretia	Lucretia, -ae (f.)
Lucretilis, Mount Lucretilis	Lucretilis, -is (m.); of or belonging to Lucretilis, Lucretilinus, -a, -um
Lucretius	Lucretius, -ii (m.); of or belonging to Lucretius, Lacretianus, -a, -um
Lucrine, Lake Lucrine	Lucrinus, -i (m.). Lacus; of or relating to the Lucrine Lake, Lucrinus, -a, -um, and Lucrinensis, -e
Luctatius	v. Lutatius
Lucullus	Lucullus, -i (m.); of or relating to Lucullus, Lucullanus, -a, -um; Lucullianus, -a, -um, and Luculleus, -a, -um
Lucumo	Lucumo, -onis (m.)
Lucus	Lucus, -i (m.)
Lucy	Lucia, -ae (f.)
Lugano	Lucanum, -i (n.); Logo di Lugano, Ceresius Lacus
Lugdunum	Lugdunum, -i (n.); of or belonging to Lugdunum, Lugdunensis, -e
Luke	Lucas, -ae (m.)
Luna	Luna, -ae (f.); of or belonging to Luna, Lunensis, -e
Lund	Londinium, -ii (n.), Scandinorum Lunda, -ae (f.), Gothorum
Luneburg	Lunaeburgum, -i (n.)
Lunus	Lunus, -i (m.)
Lupercal	Lupercal, -alis (n.)
Lupercus	Lupercus, -i (m.)
Lupia	Lupia, -ae (m.)
Lupinus	Lupinus, -i (m.)
Lupus	Lupus, -i (m.)
Lurco	Lurco, -onis (m.)
Lurda	Lurda, -ae (m.)
Lusatia	Lusatia, -ae (f.)
Luscienus	Luscienus, -i (m.)
Luscinus	Luscinus, -i (m.)
Luscius	Luscius, -ii (m.)
Luscus	Luscus, -i (m.)
Lusignan	Lusignanum, -i (n.)
Lusitania	Lusitania, -ae (f.); of or belonging to Lusitania, Lusitanian, Lnsitanus, -a, -um
Lusius	Lusius, -ii (m.)
Lutatius	Lutatius, -ii (m.); of or belonging to Lutatius, Lutatianus, -a, -um, and Lutatius, -a, -um
Lutetia	Lutetia, -ae (f.)
Lutorius	Lutorius, -ii (m.)
Luxemburg	Augusta Romanduorum; Luceburgum -i (n.)
Luxueil	Luxovium, -ii (n.); of Luxueil, Luxoviensis, -e
Lyacura	Lycoreus, -ei (m.)
Lycabas	Lycabas, -ae (m.)
Lycabettus	Lycabettus, -i (m.)
Lycaeus, Mount Lycaeus	Lycaeus, -i (m.); of or belonging to Lyaeus, Lycaeus, -a, -um
Lycambes	Lycambes, -ae (m.); of or relating to Lycambes, Lycambaeus or -beus, -a, -um
Lycaon	Lycaon, -onis (m.); of or relating to Lycaon, Lycaonius, -a, -um; daughter of Lycaon, Lycaonis, -idis (f.)
Lycaonia	Lycaonia, -ae (f.); the inhahitants of Lycaonia, Lycaones, -um (m.); Lycaonian, Lycaonius, -a, -um
Lycaste	Lycaste, -es (f.)
Lycastus	Lycastus, -i (f.)
Lyce	Lyce, -es (f.)
Lyceum	Lyceum, -i (n.)
Lychnidus	Lychnidus, -i (f.)
Lycia	Lycia, -ae (f.); of Lycia, Lycian, Lycius, -a, -um
Lycidas	Lycidas, -ae (m.)
Lycisca	Lycisca, -ae (f.)
Lyciscus	Lyciscus, -i (m.)
Lyco	Lyco, -onis (m.)
Lycomedes	Lycomedes, -is (m.); of or relating to Lycomedes, Lycomedeus, -a, -um
Lycon	Lycon, -onis (f.). a city, — 2. (m.) a man’s name
Lycophron	Lycophron, -onis (m.)
Lycopolis	Lycopolis, -is (f.). of or belonging to Lycopolis, Lycopolitanus, -a, -um; pecul. musculine, Lycopolites, -ae
Lycorias	Lycorias, -adis (f.)
Lycoris	Lycoris, -idis (f.)
Lycormas	Lycormas, -ae (m.)
Lycorias	Lycortas, -ae (m.)
Lycotas	Lycotas, -ae (m.)
Lyctus	Lyctus, -i (f.); of or belonging to Lyctus, Lyctius, -a, -um
Lycurgus	Lycurgus, -i (m.); of or belonging to Lycurgus, Lycurgeus, -a, -um; son of Lycurgus, Lycurgides, -ae (m.)
Lycus	Lycus, -i (m.)
Lydda	Lydda, -ae (f.)
Lyde	Lyde, -es (f.)
Lydia	Lydia, -ae (f.). a female name, —2, a country; of or belonging to Lydia, Lydian, Lydius, -a, -um, and Lydus, -a, -um; the Lydians, Lydi, -orum (m.)
Lygdamus	Lygdamus, -i (m.)
Lymne	Lemanus, -i, and Lemanis, -is, Portus (m.)
Lyncestae	Lyncestae, -arum (m.); of or belonging to the Lyncestae, Lyncestus, -a, -um; and Lyncestius (m.). Lyncestis, -idis (f.)
Lynceus	Lynceus, -eos and -ei (m.); of or relating to Lynceus, Lynceus, -a, -um; son of Lynceus, Lyncides, -ae (m.)
Lyncus	Lyncus, -i (m.)
Lynn	v. Lymne
Lyons	Lugdunum, -i (n.). Aeduorum; the Lyonnois or district around Lyons, Lugdunensis Ager; of or belonging to Lyons, Lugdunensis, -e; Gulf of Lyons, Sinus Ligusticus
Lyrnessus	Lyrnessus, -i (f.); of or belonging to Lyrnessus, Lyrnessius, -a, -um; pecul. feminine, Lyrnessis, -idis, and Lyrnessias, -adis
Lysander	Lysander, -dri (m.)
Lysanias	Lysanias, -ae (m.)
Lysias	Lysias, -ae (m.), man’s name; of or relating to Lysias, Lysiacus, -a, -um; son of Lysias, Lysiades, -ae (m.). — 2. Lysias, -adis (f.), a city
Lysidicus	Lysidicus, -i (m.)
Lysimachia	Lysimachia, -ae (f.); of or belonging to Lysimachia, Lysimachiensis, -e
Lysimachus	Lysimachus, -i (m.)
Lysinoe	Lysinoe, -es (f.)
Lysippus	Lysippus, -i (m.)
Lysis	Lysis, -idis (m.), a man’s name, — 2. Lysis, -is (m.), a river
Lysistratus	Lysistratus, -i (m.)
Lyso	Lyso, -ouis (m.)
Lustra	Lystra, -ae (f.); Lystra, -orum (m.); and Lystrae, -arum (f.); the inhabitants of Lystra, Lystreni, -orum (m.)
Lytrotes	Lytrotes, -ae (m.)
Maas	v. Meuse
Mabel	Mabilia, -ae, or Amabilis, -is (f.)
Macae	Macae, -arum (m.)
Macareus	Macareus, -eos and -ei (m.); daughter of Macareus, Macareis, -idis (f.)
Macaria	Macaria, -ae (f.)
Macarius	Macarius, -ii (m.)
Macatus	Macatus, -i (m.)
Maccabaeus	Maccabaeus, -i (m.); the Maccabees, Maccabaei, -orum
Macedon	Macedonia, Macedonia, -ae (f.); of or belonging to Macedonia, Macedonian, Macedonicus, -a, -um; Macedonius, -a, -um; and poet. Macedoniensis, -e; pecul. masculine, Macedo, -onis; a Macedonian, Macedo, -onis (m.); the Macedonians, Macedones, -um
Macedon	Macedon, -onis (m.), a man’s name; of or relating to Macedon, Macedonianus, -a, -um
Macella	Macella, -ae (f.); of or belonging to Macella, Macellinus, ,a, -um
Macellinus	Macellinus, -i (m.)
Macer	Macer, -cri (m.)
Machaerus	Machaerus, -untis (f.)
Machaon	Machaon, -onis (m.); of or relating to Machaon, Machaonicus, -a, -um, and Machaonius, -a, -um
Macistus	Macistus, -i (m.)
Macra	Macra, -ae (f.). an island. — 2, (m.) a river
Macrianus	Macrianus, -i (m.)
Macrinus	Macrinus, -i (m.)
Macris	Macris, -idis (f.)
Macro	Macro, -onis (m.)
Macrobii	Macrobii, -orum (m.)
Macrobius	Macrobius, -ii (m.)
Macrones	Macrones, -um (m.)
Macronisi	Helena, -ae, and Macris, -idis (f.)
Macula	Macula, -ae (m.)
Madagascar	Hannonis Insula, -ae (f.)
Madauri	Madauri, -orum (m.); of or belonging to Madauri, Madaurensis, -e
Madeira (Islands)	Purpurariae Insulae (f.)
Madian	Madian, indeclinable, (f.). v. Midian
Madoch	Madocus, -i (m.)
Madras	Melange, -es (f.)
Madrid	Mantua, -ae (f.), Carpetanorum; Madritum, -i (n.)
Maduateni	Maduateni, -orum (m.)
Madytus	Madytus, -i (f.)
Maeander	Maeander or Maeandrus, -i (m.); of or relating to the Maeander, Maeandrius, -a, -um, and Maeandricus, -a, -um
Maeandria	Maeandria, -ae (f.)
Maecenas	Maecenas, -atis (m.); of or relating to Maecenas, Maecenatianus, -a, -um
Maecia	Maecia, -ae (f.)
Maecilius	Maecilius, -ii (m.)
Maecius	Maecius, -ii (m.)
Madi	Maedi, -orum (m.); of or relating to the Maedi, Maedicus, -a, -um
Maelius	Maelius, -ii (m.); of or relating to Maelius, Maelius, -a, -um, and Maelianus, -a, -um
Maenalus, Mount Maenalus	Maenala, -orum (n.); Maenalus, -i (m.); of or belonging to Maenalus, Maenalius, -a, -um; pecul. masculine, Maenalides, -ae; feminine, Maenalis, -idis
Maenaria	Maenaria, -ae (f.)
Maenius	Maenius, -ii (m.); of or relating to Maenius, Maenianus, -a, -um
Maenoba	Maenoba, -ae (f.)
Maeon	Maeon, -onis (m.)
Maeones	Maeones, -um (m.); the country of the Maeones, Maeonia, Maeonia, -ae (f.); of Maeonia, Maeonian, Maeonius, -a, -um; Maeon, -onis, and Maeonides, -ae (m.); Maeonis, -idis (f.)
Maeotis, Lake Maeotis	Maeotis, -idis (f, ) Palus; also, Maeotis (absol.); Maeotica Palus; Maeoticus Lacus; and Maeotides Paludes; of or belonging to Lake Maeotis, Maeotic, Maeoticus and Maeotius, -a, -um; the dwellers on or around the Maeotis, Maeotae, -arum, and Maeotidae, -arum (m.)
Maera	Maera, -ae (f.)
Maestricht	Trajectum, -i (n.), ad Mosam
Maevia	Maevia, -ae (f.)
Maevius	Maevius, -ii (m.); of or belonging to Maevius, Maevianus, -a, -um
Magdala	Magdala, -ae (f.), and Magdalum, -i (n.); of or belonging to Magdala, Magdalene, Magdalene, -es (f.)
Magdalene	Magdalena, -ae, and Magdalene, es (f.), feminine, proper name, but v. foregoing
